,Unnamed: 0,指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記,Unnamed: 6,日期,年
58928,63002,金融保險類指數,"1,211.52",-,10.09,-0.83,,,20180302,2018
58929,63003,貿易百貨類指數,245.07,-,2.55,-1.03,,,20180302,2018
58930,63004,油電燃氣類指數,142.38,-,2.41,-1.66,,,20180302,2018
58931,63005,其他類指數,248.15,-,2.78,-1.11,,,20180302,2018
58932,63006,臺指日報酬兩倍指數,"16,497.41",-,272.47,-1.62,,,20180302,2018
58933,63007,臺指日報酬反向一倍指數,"7,362.64",+,59.33,0.81,,,20180302,2018
58934,63008,電子類兩倍槓桿指數,"13,347.71",-,181.55,-1.34,,,20180302,2018
58935,63009,電子類反向指數,"7,872.31",+,52.47,0.67,,,20180302,2018
58936,63010,價格指數(跨市場),,,,,,,20180302,2018
58937,63012,臺灣生技指數,"5,090.71",-,38.37,-0.75,,,20180302,2018
58938,63013,價格指數(臺灣指數公司),,,,,,,20180302,2018
58939,63015,臺灣永續指數,"5,212.89",-,42.13,-0.80,,,20180302,2018
58940,63016,漲升股利150指數,"5,982.97",-,45.54,-0.76,,,20180302,2018
58941,63017,漲升股利100指數,"5,961.27",-,42.24,-0.70,,,20180302,2018
58942,63018,藍籌30指數,"5,679.81",-,48.80,-0.85,,,20180302,2018
58943,63019,工業菁英30指數,"6,014.97",-,44.72,-0.74,,,20180302,2018
58944,63020,電子菁英30指數,"5,935.57",-,31.54,-0.53,,,20180302,2018
58945,63021,低波動精選30指數,"5,671.71",-,50.80,-0.89,,,20180302,2018
58946,63022,低貝塔100指數,"5,420.43",-,35.39,-0.65,,,20180302,2018
58947,63023,中小型精選50指數,"5,607.21",-,48.70,-0.86,,,20180302,2018
58948,63024,中小型A級動能50指數,"6,176.60",-,46.52,-0.75,,,20180302,2018
58949,63025,特選高息低波指數,"5,112.25",-,44.40,-0.86,,,20180302,2018
58950,63026,特選內需高收益指數,"5,182.90",-,26.72,-0.51,,,20180302,2018
58951,63027,藍籌30反向一倍指數,"8,694.02",+,73.44,0.85,,,20180302,2018
58952,63028,工業菁英30反向一倍指數,"9,624.16",+,70.51,0.74,,,20180302,2018
58953,63029,金融類日報酬兩倍指數,"18,183.69",-,305.43,-1.65,,,20180302,2018
58954,63030,金融類日報酬反向一倍指數,"7,057.81",+,57.82,0.83,,,20180302,2018
58955,63033,寶島股價報酬指數,"14,243.94",-,114.05,-0.79,,,20180302,2018
58956,63034,發行量加權股價報酬指數,"18,329.51",-,150.12,-0.81,,,20180302,2018
58957,63035,臺灣公司治理100報酬指數,"6,835.81",-,64.10,-0.93,,,20180302,2018
58958,63036,臺灣50報酬指數,"13,986.75",-,116.60,-0.83,,,20180302,2018
58959,63037,臺灣中型100報酬指數,"12,466.73",-,109.32,-0.87,,,20180302,2018
58960,63038,臺灣資訊科技報酬指數,"17,280.45",-,163.79,-0.94,,,20180302,2018
58961,63039,臺灣發達報酬指數,"13,300.66",-,94.39,-0.70,,,20180302,2018
58962,63040,臺灣高股息報酬指數,"11,884.07",-,96.59,-0.81,,,20180302,2018
58963,63041,臺灣就業99報酬指數,"8,126.17",-,61.12,-0.75,,,20180302,2018
58964,63042,臺灣高薪100報酬指數,"6,766.14",-,55.16,-0.81,,,20180302,2018
58965,63043,臺灣低波動高股息報酬指數,"3,498.34",-,24.53,-0.70,,,20180302,2018
58966,63044,未含金融電子股報酬指數,"21,270.01",-,226.20,-1.05,,,20180302,2018
58967,63045,小型股300報酬指數,"6,933.66",-,49.46,-0.71,,,20180302,2018
58968,63046,水泥類報酬指數,178.67,-,0.99,-0.55,,,20180302,2018
58969,63047,食品類報酬指數,"2,121.98",-,12.29,-0.58,,,20180302,2018
58970,63048,塑膠類報酬指數,404.99,-,4.59,-1.12,,,20180302,2018
58971,63049,紡織纖維類報酬指數,654.58,-,4.00,-0.61,,,20180302,2018
58972,63050,電機機械類報酬指數,269.00,-,2.48,-0.91,,,20180302,2018
58973,63051,電器電纜類報酬指數,62.55,-,0.94,-1.48,,,20180302,2018
58974,63052,化學生技醫療類報酬指數,132.62,-,1.41,-1.05,,,20180302,2018
58975,63053,化學類報酬指數,150.09,-,1.94,-1.28,,,20180302,2018
58976,63054,生技醫療類報酬指數,77.74,-,0.56,-0.72,,,20180302,2018
58977,63055,玻璃陶瓷類報酬指數,50.54,-,0.92,-1.79,,,20180302,2018
58978,63056,造紙類報酬指數,332.53,-,1.28,-0.38,,,20180302,2018
58979,63057,鋼鐵類報酬指數,145.17,-,2.40,-1.63,,,20180302,2018
58980,63058,橡膠類報酬指數,381.44,-,4.12,-1.07,,,20180302,2018
58981,63059,汽車類報酬指數,320.63,-,1.82,-0.56,,,20180302,2018
58982,63060,電子類報酬指數,700.01,-,4.73,-0.67,,,20180302,2018
58983,63061,半導體類報酬指數,254.35,-,2.26,-0.88,,,20180302,2018
58984,63062,電腦及週邊設備類報酬指數,168.66,-,1.11,-0.65,,,20180302,2018
58985,63063,光電類報酬指數,51.99,-,0.50,-0.95,,,20180302,2018
58986,63064,通信網路類報酬指數,217.58,-,0.79,-0.36,,,20180302,2018
58987,63065,電子零組件類報酬指數,146.59,-,0.19,-0.13,,,20180302,2018
58988,63066,電子通路類報酬指數,207.81,-,0.78,-0.37,,,20180302,2018
58989,63067,資訊服務類報酬指數,160.20,-,0.67,-0.42,,,20180302,2018
58990,63068,其他電子類報酬指數,126.20,-,0.43,-0.34,,,20180302,2018
58991,63069,建材營造類報酬指數,401.80,-,2.41,-0.60,,,20180302,2018
58992,63070,航運類報酬指數,82.52,-,0.74,-0.89,,,20180302,2018
58993,63071,觀光類報酬指數,157.76,-,1.14,-0.72,,,20180302,2018
58994,63072,金融保險類報酬指數,"1,705.47",-,14.19,-0.83,,,20180302,2018
58995,63073,貿易百貨類報酬指數,316.47,-,3.29,-1.03,,,20180302,2018
58996,63074,油電燃氣類報酬指數,188.69,-,3.21,-1.67,,,20180302,2018
58997,63075,其他類報酬指數,353.38,-,3.95,-1.11,,,20180302,2018
58998,63078,臺灣生技報酬指數,"5,156.80",-,38.86,-0.75,,,20180302,2018
58999,63081,臺灣永續報酬指數,"5,419.58",-,43.81,-0.80,,,20180302,2018
59000,63082,漲升股利150報酬指數,"6,444.43",-,49.06,-0.76,,,20180302,2018
59001,63083,漲升股利100報酬指數,"6,411.16",-,45.44,-0.70,,,20180302,2018
59002,63084,藍籌 30 報酬指數,"5,915.63",-,50.83,-0.85,,,20180302,2018
59003,63085,工業菁英 30 報酬指數,"6,271.74",-,46.62,-0.74,,,20180302,2018
59004,63086,電子菁英 30 報酬指數,"6,167.21",-,32.77,-0.53,,,20180302,2018
59005,63087,低波動精選 30 報酬指數,"5,937.36",-,53.19,-0.89,,,20180302,2018
59006,63088,低貝塔 100 報酬指數,"5,665.94",-,37.00,-0.65,,,20180302,2018
59007,63089,中小型精選50報酬指數,"5,883.55",-,51.11,-0.86,,,20180302,2018
59008,63090,中小型A級動能50報酬指數,"6,371.52",-,47.98,-0.75,,,20180302,2018
59009,63091,特選高息低波報酬指數,"5,340.71",-,46.38,-0.86,,,20180302,2018
59010,63092,特選內需高收益報酬指數,"5,182.90",-,26.72,-0.51,,,20180302,2018
59011,63093,特股高息20報酬指數,--,,--,--,,,20180302,2018
59012,63094,台灣500報酬指數,--,,--,--,,,20180302,2018
59013,63095,寶島股價指數,"12,252.89",-,66.35,-0.54,,,20180305,2018
59014,63096,發行量加權股價指數,"10,642.90",-,55.27,-0.52,,,20180305,2018
59015,63097,臺灣公司治理100指數,"6,038.92",-,17.58,-0.29,,,20180305,2018
59016,63098,臺灣50指數,"8,051.07",-,23.28,-0.29,,,20180305,2018
59017,63099,臺灣中型100指數,"7,694.36",-,71.54,-0.92,,,20180305,2018
59018,63100,臺灣資訊科技指數,"10,525.18",+,6.95,0.07,,,20180305,2018
59019,63101,臺灣發達指數,"8,463.18",-,63.50,-0.74,,,20180305,2018
59020,63102,臺灣高股息指數,"5,984.51",-,44.55,-0.74,,,20180305,2018
59021,63103,臺灣就業99指數,"6,323.90",-,51.46,-0.81,,,20180305,2018
59022,63104,臺灣高薪100指數,"5,868.02",-,36.01,-0.61,,,20180305,2018
59023,63105,臺灣低波動高股息指數,"1,535.96",-,9.34,-0.60,,,20180305,2018
59024,63106,未含金融保險股指數,"9,024.81",-,40.90,-0.45,,,20180305,2018
59025,63107,未含電子股指數,"14,376.57",-,113.69,-0.78,,,20180305,2018
59026,63108,未含金融電子股指數,"12,260.90",-,88.28,-0.71,,,20180305,2018
59027,63109,小型股300指數,"6,308.52",-,62.93,-0.99,,,20180305,2018
59028,63110,水泥窯製類指數,460.92,-,5.91,-1.27,,,20180305,2018
59029,63111,塑膠化工類指數,907.93,-,2.77,-0.30,,,20180305,2018
59030,63112,機電類指數,"2,506.93",-,7.86,-0.31,,,20180305,2018
59031,63113,水泥類指數,116.82,-,1.07,-0.91,,,20180305,2018
59032,63114,食品類指數,"1,652.89",-,17.76,-1.06,,,20180305,2018
59033,63115,塑膠類指數,286.90,-,0.24,-0.08,,,20180305,2018
59034,63116,紡織纖維類指數,479.69,-,3.95,-0.82,,,20180305,2018
59035,63117,電機機械類指數,201.82,-,1.10,-0.54,,,20180305,2018
59036,63118,電器電纜類指數,50.69,-,0.51,-1.00,,,20180305,2018
59037,63119,化學生技醫療類指數,97.96,-,0.73,-0.74,,,20180305,2018
59038,63120,化學類指數,106.00,-,1.46,-1.36,,,20180305,2018
59039,63121,生技醫療類指數,62.03,+,0.09,0.15,,,20180305,2018
59040,63122,玻璃陶瓷類指數,45.26,-,1.35,-2.90,,,20180305,2018
59041,63123,造紙類指數,254.63,-,5.57,-2.14,,,20180305,2018
59042,63124,鋼鐵類指數,103.52,-,2.14,-2.03,,,20180305,2018
59043,63125,橡膠類指數,277.76,-,2.84,-1.01,,,20180305,2018
59044,63126,汽車類指數,239.99,-,1.32,-0.55,,,20180305,2018
59045,63127,電子類指數,444.27,-,1.34,-0.30,,,20180305,2018
59046,63128,半導體類指數,170.07,+,0.31,0.18,,,20180305,2018
59047,63129,電腦及週邊設備類指數,100.21,-,0.33,-0.33,,,20180305,2018
59048,63130,光電類指數,39.94,-,1.05,-2.56,,,20180305,2018
59049,63131,通信網路類指數,124.40,-,0.50,-0.40,,,20180305,2018
59050,63132,電子零組件類指數,94.23,-,0.01,-0.01,,,20180305,2018
59051,63133,電子通路類指數,116.85,-,1.28,-1.08,,,20180305,2018
59052,63134,資訊服務類指數,89.68,+,0.37,0.41,,,20180305,2018
59053,63135,其他電子類指數,95.46,-,0.81,-0.84,,,20180305,2018
59054,63136,建材營造類指數,256.66,-,2.12,-0.82,,,20180305,2018
59055,63137,航運類指數,64.36,-,0.72,-1.11,,,20180305,2018
59056,63138,觀光類指數,131.82,-,0.20,-0.15,,,20180305,2018
59057,63139,金融保險類指數,"1,199.96",-,11.56,-0.95,,,20180305,2018
59058,63140,貿易百貨類指數,243.42,-,1.65,-0.67,,,20180305,2018
59059,63141,油電燃氣類指數,141.15,-,1.23,-0.86,,,20180305,2018
59060,63142,其他類指數,247.30,-,0.85,-0.34,,,20180305,2018
59061,63143,臺指日報酬兩倍指數,"16,326.95",-,170.46,-1.03,,,20180305,2018
59062,63144,臺指日報酬反向一倍指數,"7,400.68",+,38.04,0.52,,,20180305,2018
59063,63145,電子類兩倍槓桿指數,"13,267.43",-,80.28,-0.60,,,20180305,2018
59064,63146,電子類反向指數,"7,895.98",+,23.67,0.30,,,20180305,2018
59065,63147,價格指數(跨市場),,,,,,,20180305,2018
59066,63149,臺灣生技指數,"5,104.31",+,13.60,0.27,,,20180305,2018
59067,63150,價格指數(臺灣指數公司),,,,,,,20180305,2018
59068,63152,臺灣永續指數,"5,194.72",-,18.17,-0.35,,,20180305,2018
59069,63153,漲升股利150指數,"5,952.72",-,30.25,-0.51,,,20180305,2018
59070,63154,漲升股利100指數,"5,933.68",-,27.59,-0.46,,,20180305,2018
59071,63155,藍籌30指數,"5,664.22",-,15.59,-0.27,,,20180305,2018
59072,63156,工業菁英30指數,"5,985.58",-,29.39,-0.49,,,20180305,2018
59073,63157,電子菁英30指數,"5,916.28",-,19.29,-0.32,,,20180305,2018
59074,63158,低波動精選30指數,"5,645.21",-,26.50,-0.47,,,20180305,2018
59075,63159,低貝塔100指數,"5,391.91",-,28.52,-0.53,,,20180305,2018
59076,63160,中小型精選50指數,"5,571.62",-,35.59,-0.63,,,20180305,2018
59077,63161,中小型A級動能50指數,"6,107.66",-,68.94,-1.12,,,20180305,2018
59078,63162,特選高息低波指數,"5,070.82",-,41.43,-0.81,,,20180305,2018
59079,63163,特選內需高收益指數,"5,146.10",-,36.80,-0.71,,,20180305,2018
59080,63164,藍籌30反向一倍指數,"8,717.88",+,23.86,0.27,,,20180305,2018
59081,63165,工業菁英30反向一倍指數,"9,671.18",+,47.02,0.49,,,20180305,2018
59082,63166,金融類日報酬兩倍指數,"17,836.68",-,347.01,-1.91,,,20180305,2018
59083,63167,金融類日報酬反向一倍指數,"7,125.15",+,67.34,0.95,,,20180305,2018
59084,63170,寶島股價報酬指數,"14,167.23",-,76.71,-0.54,,,20180305,2018
59085,63171,發行量加權股價報酬指數,"18,234.80",-,94.71,-0.52,,,20180305,2018
59086,63172,臺灣公司治理100報酬指數,"6,815.98",-,19.83,-0.29,,,20180305,2018
59087,63173,臺灣50報酬指數,"13,946.42",-,40.33,-0.29,,,20180305,2018
59088,63174,臺灣中型100報酬指數,"12,351.88",-,114.85,-0.92,,,20180305,2018
59089,63175,臺灣資訊科技報酬指數,"17,291.87",+,11.42,0.07,,,20180305,2018
59090,63176,臺灣發達報酬指數,"13,201.60",-,99.06,-0.74,,,20180305,2018
59091,63177,臺灣高股息報酬指數,"11,796.24",-,87.83,-0.74,,,20180305,2018
59092,63178,臺灣就業99報酬指數,"8,060.58",-,65.59,-0.81,,,20180305,2018
59093,63179,臺灣高薪100報酬指數,"6,724.86",-,41.28,-0.61,,,20180305,2018
59094,63180,臺灣低波動高股息報酬指數,"3,477.20",-,21.14,-0.60,,,20180305,2018
59095,63181,未含金融電子股報酬指數,"21,117.94",-,152.07,-0.71,,,20180305,2018
59096,63182,小型股300報酬指數,"6,865.18",-,68.48,-0.99,,,20180305,2018
59097,63183,水泥類報酬指數,177.05,-,1.62,-0.91,,,20180305,2018
59098,63184,食品類報酬指數,"2,099.42",-,22.56,-1.06,,,20180305,2018
59099,63185,塑膠類報酬指數,404.64,-,0.35,-0.09,,,20180305,2018
59100,63186,紡織纖維類報酬指數,649.22,-,5.36,-0.82,,,20180305,2018
59101,63187,電機機械類報酬指數,267.54,-,1.46,-0.54,,,20180305,2018
59102,63188,電器電纜類報酬指數,61.93,-,0.62,-0.99,,,20180305,2018
59103,63189,化學生技醫療類報酬指數,131.64,-,0.98,-0.74,,,20180305,2018
59104,63190,化學類報酬指數,148.04,-,2.05,-1.37,,,20180305,2018
59105,63191,生技醫療類報酬指數,77.85,+,0.11,0.14,,,20180305,2018
59106,63192,玻璃陶瓷類報酬指數,49.08,-,1.46,-2.89,,,20180305,2018
59107,63193,造紙類報酬指數,325.40,-,7.13,-2.14,,,20180305,2018
59108,63194,鋼鐵類報酬指數,142.23,-,2.94,-2.03,,,20180305,2018
59109,63195,橡膠類報酬指數,377.59,-,3.85,-1.01,,,20180305,2018
59110,63196,汽車類報酬指數,318.87,-,1.76,-0.55,,,20180305,2018
59111,63197,電子類報酬指數,697.91,-,2.10,-0.30,,,20180305,2018
59112,63198,半導體類報酬指數,254.81,+,0.46,0.18,,,20180305,2018
59113,63199,電腦及週邊設備類報酬指數,168.11,-,0.55,-0.33,,,20180305,2018
59114,63200,光電類報酬指數,50.66,-,1.33,-2.56,,,20180305,2018
59115,63201,通信網路類報酬指數,216.71,-,0.87,-0.40,,,20180305,2018
59116,63202,電子零組件類報酬指數,146.58,-,0.01,-0.01,,,20180305,2018
59117,63203,電子通路類報酬指數,205.57,-,2.24,-1.08,,,20180305,2018
59118,63204,資訊服務類報酬指數,160.88,+,0.68,0.42,,,20180305,2018
59119,63205,其他電子類報酬指數,125.14,-,1.06,-0.84,,,20180305,2018
59120,63206,建材營造類報酬指數,398.51,-,3.29,-0.82,,,20180305,2018
59121,63207,航運類報酬指數,81.60,-,0.92,-1.11,,,20180305,2018
59122,63208,觀光類報酬指數,157.52,-,0.24,-0.15,,,20180305,2018
59123,63209,金融保險類報酬指數,"1,689.19",-,16.28,-0.95,,,20180305,2018
59124,63210,貿易百貨類報酬指數,314.34,-,2.13,-0.67,,,20180305,2018
59125,63211,油電燃氣類報酬指數,187.07,-,1.62,-0.86,,,20180305,2018
59126,63212,其他類報酬指數,352.17,-,1.21,-0.34,,,20180305,2018
59127,63215,臺灣生技報酬指數,"5,170.57",+,13.77,0.27,,,20180305,2018
59128,63218,臺灣永續報酬指數,"5,400.70",-,18.88,-0.35,,,20180305,2018
59129,63219,漲升股利150報酬指數,"6,411.86",-,32.57,-0.51,,,20180305,2018
59130,63220,漲升股利100報酬指數,"6,381.49",-,29.67,-0.46,,,20180305,2018
59131,63221,藍籌 30 報酬指數,"5,899.40",-,16.23,-0.27,,,20180305,2018
59132,63222,工業菁英 30 報酬指數,"6,241.09",-,30.65,-0.49,,,20180305,2018
59133,63223,電子菁英 30 報酬指數,"6,147.17",-,20.04,-0.32,,,20180305,2018
59134,63224,低波動精選 30 報酬指數,"5,909.63",-,27.73,-0.47,,,20180305,2018
59135,63225,低貝塔 100 報酬指數,"5,636.13",-,29.81,-0.53,,,20180305,2018
59136,63226,中小型精選50報酬指數,"5,846.20",-,37.35,-0.63,,,20180305,2018
59137,63227,中小型A級動能50報酬指數,"6,300.41",-,71.11,-1.12,,,20180305,2018
59138,63228,特選高息低波報酬指數,"5,297.43",-,43.28,-0.81,,,20180305,2018
59139,63229,特選內需高收益報酬指數,"5,146.10",-,36.80,-0.71,,,20180305,2018
59140,63230,特股高息20報酬指數,--,,--,--,,,20180305,2018
59141,63231,台灣500報酬指數,--,,--,--,,,20180305,2018
59142,63232,寶島股價指數,"12,415.61",+,162.72,1.33,,,20180306,2018
59143,63233,發行量加權股價指數,"10,784.34",+,141.44,1.33,,,20180306,2018
59144,63234,臺灣公司治理100指數,"6,142.40",+,103.48,1.71,,,20180306,2018
59145,63235,臺灣50指數,"8,197.16",+,146.09,1.81,,,20180306,2018
59146,63236,臺灣中型100指數,"7,730.46",+,36.10,0.47,,,20180306,2018
59147,63237,臺灣資訊科技指數,"10,800.90",+,275.72,2.62,,,20180306,2018
59148,63238,臺灣發達指數,"8,529.66",+,66.48,0.79,,,20180306,2018
59149,63239,臺灣高股息指數,"6,012.56",+,28.05,0.47,,,20180306,2018
59150,63240,臺灣就業99指數,"6,383.17",+,59.27,0.94,,,20180306,2018
59151,63241,臺灣高薪100指數,"5,931.62",+,63.60,1.08,,,20180306,2018
59152,63242,臺灣低波動高股息指數,"1,544.05",+,8.09,0.53,,,20180306,2018
59153,63243,未含金融保險股指數,"9,154.06",+,129.25,1.43,,,20180306,2018
59154,63244,未含電子股指數,"14,465.27",+,88.70,0.62,,,20180306,2018
59155,63245,未含金融電子股指數,"12,335.51",+,74.61,0.61,,,20180306,2018
59156,63246,小型股300指數,"6,345.78",+,37.26,0.59,,,20180306,2018
59157,63247,水泥窯製類指數,461.53,+,0.61,0.13,,,20180306,2018
59158,63248,塑膠化工類指數,915.34,+,7.41,0.82,,,20180306,2018
59159,63249,機電類指數,"2,552.61",+,45.68,1.82,,,20180306,2018
59160,63250,水泥類指數,117.14,+,0.32,0.27,,,20180306,2018
59161,63251,食品類指數,"1,649.65",-,3.24,-0.20,,,20180306,2018
59162,63252,塑膠類指數,289.57,+,2.67,0.93,,,20180306,2018
59163,63253,紡織纖維類指數,484.84,+,5.15,1.07,,,20180306,2018
59164,63254,電機機械類指數,201.72,-,0.10,-0.05,,,20180306,2018
59165,63255,電器電纜類指數,50.82,+,0.13,0.26,,,20180306,2018
59166,63256,化學生技醫療類指數,98.71,+,0.75,0.77,,,20180306,2018
59167,63257,化學類指數,106.49,+,0.49,0.46,,,20180306,2018
59168,63258,生技醫療類指數,62.78,+,0.75,1.21,,,20180306,2018
59169,63259,玻璃陶瓷類指數,45.03,-,0.23,-0.51,,,20180306,2018
59170,63260,造紙類指數,253.02,-,1.61,-0.63,,,20180306,2018
59171,63261,鋼鐵類指數,103.80,+,0.28,0.27,,,20180306,2018
59172,63262,橡膠類指數,278.12,+,0.36,0.13,,,20180306,2018
59173,63263,汽車類指數,241.86,+,1.87,0.78,,,20180306,2018
59174,63264,電子類指數,452.74,+,8.47,1.91,,,20180306,2018
59175,63265,半導體類指數,175.18,+,5.11,3.00,,,20180306,2018
59176,63266,電腦及週邊設備類指數,100.59,+,0.38,0.38,,,20180306,2018
59177,63267,光電類指數,39.81,-,0.13,-0.33,,,20180306,2018
59178,63268,通信網路類指數,125.71,+,1.31,1.05,,,20180306,2018
59179,63269,電子零組件類指數,95.09,+,0.86,0.91,,,20180306,2018
59180,63270,電子通路類指數,117.22,+,0.37,0.32,,,20180306,2018
59181,63271,資訊服務類指數,89.61,-,0.07,-0.08,,,20180306,2018
59182,63272,其他電子類指數,96.98,+,1.52,1.59,,,20180306,2018
59183,63273,建材營造類指數,257.95,+,1.29,0.50,,,20180306,2018
59184,63274,航運類指數,64.28,-,0.08,-0.12,,,20180306,2018
59185,63275,觀光類指數,132.10,+,0.28,0.21,,,20180306,2018
59186,63276,金融保險類指數,"1,207.61",+,7.65,0.64,,,20180306,2018
59187,63277,貿易百貨類指數,243.21,-,0.21,-0.09,,,20180306,2018
59188,63278,油電燃氣類指數,144.16,+,3.01,2.13,,,20180306,2018
59189,63279,其他類指數,248.12,+,0.82,0.33,,,20180306,2018
59190,63280,臺指日報酬兩倍指數,"16,760.91",+,433.96,2.66,,,20180306,2018
59191,63281,臺指日報酬反向一倍指數,"7,302.33",-,98.35,-1.33,,,20180306,2018
59192,63282,電子類兩倍槓桿指數,"13,773.32",+,505.89,3.81,,,20180306,2018
59193,63283,電子類反向指數,"7,745.44",-,150.54,-1.91,,,20180306,2018
59194,63284,價格指數(跨市場),,,,,,,20180306,2018
59195,63286,臺灣生技指數,"5,173.46",+,69.15,1.35,,,20180306,2018
59196,63287,價格指數(臺灣指數公司),,,,,,,20180306,2018
59197,63289,臺灣永續指數,"5,283.20",+,88.48,1.70,,,20180306,2018
59198,63290,漲升股利150指數,"6,026.56",+,73.84,1.24,,,20180306,2018
59199,63291,漲升股利100指數,"6,012.21",+,78.53,1.32,,,20180306,2018
59200,63292,藍籌30指數,"5,755.03",+,90.81,1.60,,,20180306,2018
59201,63293,工業菁英30指數,"6,093.83",+,108.25,1.81,,,20180306,2018
59202,63294,電子菁英30指數,"6,028.17",+,111.89,1.89,,,20180306,2018
59203,63295,低波動精選30指數,"5,723.35",+,78.14,1.38,,,20180306,2018
59204,63296,低貝塔100指數,"5,418.74",+,26.83,0.50,,,20180306,2018
59205,63297,中小型精選50指數,"5,578.35",+,6.73,0.12,,,20180306,2018
59206,63298,中小型A級動能50指數,"6,170.96",+,63.30,1.04,,,20180306,2018
59207,63299,特選高息低波指數,"5,090.23",+,19.41,0.38,,,20180306,2018
59208,63300,特選內需高收益指數,"5,173.51",+,27.41,0.53,,,20180306,2018
59209,63301,藍籌30反向一倍指數,"8,578.11",-,139.77,-1.60,,,20180306,2018
59210,63302,工業菁英30反向一倍指數,"9,496.28",-,174.90,-1.81,,,20180306,2018
59211,63303,金融類日報酬兩倍指數,"18,064.11",+,227.43,1.28,,,20180306,2018
59212,63304,金融類日報酬反向一倍指數,"7,079.73",-,45.42,-0.64,,,20180306,2018
59213,63307,寶島股價報酬指數,"14,355.36",+,188.13,1.33,,,20180306,2018
59214,63308,發行量加權股價報酬指數,"18,477.15",+,242.35,1.33,,,20180306,2018
59215,63309,臺灣公司治理100報酬指數,"6,932.77",+,116.79,1.71,,,20180306,2018
59216,63310,臺灣50報酬指數,"14,199.48",+,253.06,1.81,,,20180306,2018
59217,63311,臺灣中型100報酬指數,"12,409.82",+,57.94,0.47,,,20180306,2018
59218,63312,臺灣資訊科技報酬指數,"17,744.86",+,452.99,2.62,,,20180306,2018
59219,63313,臺灣發達報酬指數,"13,305.31",+,103.71,0.79,,,20180306,2018
59220,63314,臺灣高股息報酬指數,"11,851.54",+,55.30,0.47,,,20180306,2018
59221,63315,臺灣就業99報酬指數,"8,136.12",+,75.54,0.94,,,20180306,2018
59222,63316,臺灣高薪100報酬指數,"6,797.75",+,72.89,1.08,,,20180306,2018
59223,63317,臺灣低波動高股息報酬指數,"3,495.51",+,18.31,0.53,,,20180306,2018
59224,63318,未含金融電子股報酬指數,"21,246.45",+,128.51,0.61,,,20180306,2018
59225,63319,小型股300報酬指數,"6,905.73",+,40.55,0.59,,,20180306,2018
59226,63320,水泥類報酬指數,177.54,+,0.49,0.28,,,20180306,2018
59227,63321,食品類報酬指數,"2,095.30",-,4.12,-0.20,,,20180306,2018
59228,63322,塑膠類報酬指數,408.41,+,3.77,0.93,,,20180306,2018
59229,63323,紡織纖維類報酬指數,656.21,+,6.99,1.08,,,20180306,2018
59230,63324,電機機械類報酬指數,267.41,-,0.13,-0.05,,,20180306,2018
59231,63325,電器電纜類報酬指數,62.08,+,0.15,0.24,,,20180306,2018
59232,63326,化學生技醫療類報酬指數,132.65,+,1.01,0.77,,,20180306,2018
59233,63327,化學類報酬指數,148.73,+,0.69,0.47,,,20180306,2018
59234,63328,生技醫療類報酬指數,78.80,+,0.95,1.22,,,20180306,2018
59235,63329,玻璃陶瓷類報酬指數,48.82,-,0.26,-0.53,,,20180306,2018
59236,63330,造紙類報酬指數,323.35,-,2.05,-0.63,,,20180306,2018
59237,63331,鋼鐵類報酬指數,142.62,+,0.39,0.27,,,20180306,2018
59238,63332,橡膠類報酬指數,378.07,+,0.48,0.13,,,20180306,2018
59239,63333,汽車類報酬指數,321.36,+,2.49,0.78,,,20180306,2018
59240,63334,電子類報酬指數,711.20,+,13.29,1.90,,,20180306,2018
59241,63335,半導體類報酬指數,262.47,+,7.66,3.01,,,20180306,2018
59242,63336,電腦及週邊設備類報酬指數,168.73,+,0.62,0.37,,,20180306,2018
59243,63337,光電類報酬指數,50.50,-,0.16,-0.32,,,20180306,2018
59244,63338,通信網路類報酬指數,219.00,+,2.29,1.06,,,20180306,2018
59245,63339,電子零組件類報酬指數,147.91,+,1.33,0.91,,,20180306,2018
59246,63340,電子通路類報酬指數,206.22,+,0.65,0.32,,,20180306,2018
59247,63341,資訊服務類報酬指數,160.74,-,0.14,-0.09,,,20180306,2018
59248,63342,其他電子類報酬指數,127.13,+,1.99,1.59,,,20180306,2018
59249,63343,建材營造類報酬指數,400.51,+,2.00,0.50,,,20180306,2018
59250,63344,航運類報酬指數,81.50,-,0.10,-0.12,,,20180306,2018
59251,63345,觀光類報酬指數,157.87,+,0.35,0.22,,,20180306,2018
59252,63346,金融保險類報酬指數,"1,699.96",+,10.77,0.64,,,20180306,2018
59253,63347,貿易百貨類報酬指數,314.07,-,0.27,-0.09,,,20180306,2018
59254,63348,油電燃氣類報酬指數,191.06,+,3.99,2.13,,,20180306,2018
59255,63349,其他類報酬指數,353.34,+,1.17,0.33,,,20180306,2018
59256,63352,臺灣生技報酬指數,"5,240.62",+,70.05,1.35,,,20180306,2018
59257,63355,臺灣永續報酬指數,"5,492.69",+,91.99,1.70,,,20180306,2018
59258,63356,漲升股利150報酬指數,"6,491.39",+,79.53,1.24,,,20180306,2018
59259,63357,漲升股利100報酬指數,"6,465.95",+,84.46,1.32,,,20180306,2018
59260,63358,藍籌 30 報酬指數,"5,993.97",+,94.57,1.60,,,20180306,2018
