,Unnamed: 0,指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記,Unnamed: 6,日期,年
32072,34414,觀光類報酬指數,128.08,-,1.42,-1.10,,,20170414,2017
32073,34415,金融保險類報酬指數,"1,469.17",-,17.54,-1.18,,,20170414,2017
32074,34416,貿易百貨類報酬指數,274.89,-,1.99,-0.72,,,20170414,2017
32075,34417,油電燃氣類報酬指數,173.37,-,3.03,-1.72,,,20170414,2017
32076,34418,其他類報酬指數,330.67,-,4.98,-1.48,,,20170414,2017
32077,34423,漲升股利150報酬指數,"5,786.25",-,59.41,-1.02,,,20170414,2017
32078,34424,漲升股利100報酬指數,"5,735.60",-,52.49,-0.91,,,20170414,2017
32079,34425,藍籌 30 報酬指數,"5,159.49",-,14.53,-0.28,,,20170414,2017
32080,34426,工業菁英 30 報酬指數,"5,300.93",+,18.22,0.34,,,20170414,2017
32081,34427,電子菁英 30 報酬指數,"5,301.66",+,13.41,0.25,,,20170414,2017
32082,34428,低波動精選 30 報酬指數,"5,158.23",-,53.09,-1.02,,,20170414,2017
32083,34429,低貝塔 100 報酬指數,"5,223.41",-,41.51,-0.79,,,20170414,2017
32084,34430,中小型精選50報酬指數,"4,880.41",-,77.04,-1.55,,,20170414,2017
32085,34431,中小型A級動能50報酬指數,"5,030.73",-,100.89,-1.97,,,20170414,2017
32086,34432,特股高息20報酬指數,--,,--,--,,,20170414,2017
32087,34433,台灣500報酬指數,--,,--,--,,,20170414,2017
32088,34434,寶島股價指數,"11,155.95",-,18.30,-0.16,,,20170417,2017
32089,34435,發行量加權股價指數,"9,716.40",-,16.53,-0.17,,,20170417,2017
32090,34436,臺灣公司治理100指數,"5,466.96",-,3.50,-0.06,,,20170417,2017
32091,34437,臺灣50指數,"7,334.74",-,12.31,-0.17,,,20170417,2017
32092,34438,臺灣中型100指數,"6,640.59",-,41.36,-0.62,,,20170417,2017
32093,34439,臺灣資訊科技指數,"8,648.36",-,51.54,-0.59,,,20170417,2017
32094,34440,臺灣發達指數,"8,420.64",+,8.84,0.11,,,20170417,2017
32095,34441,臺灣高股息指數,"5,641.08",-,26.85,-0.47,,,20170417,2017
32096,34442,臺灣就業99指數,"5,763.14",-,31.32,-0.54,,,20170417,2017
32097,34443,臺灣高薪100指數,"5,395.01",-,10.59,-0.20,,,20170417,2017
32098,34444,臺灣低波動高股息指數,"1,407.93",+,0.05,--,,,20170417,2017
32099,34445,未含金融保險股指數,"8,250.89",-,12.09,-0.15,,,20170417,2017
32100,34446,未含電子股指數,"13,421.35",-,25.34,-0.19,,,20170417,2017
32101,34447,未含金融電子股指數,"11,595.14",-,15.44,-0.13,,,20170417,2017
32102,34448,小型股300指數,"5,822.27",-,22.48,-0.38,,,20170417,2017
32103,34449,水泥窯製類指數,463.42,-,2.57,-0.55,,,20170417,2017
32104,34450,塑膠化工類指數,867.55,-,1.40,-0.16,,,20170417,2017
32105,34451,機電類指數,"2,237.45",-,3.76,-0.17,,,20170417,2017
32106,34452,水泥類指數,120.72,-,0.55,-0.45,,,20170417,2017
32107,34453,食品類指數,"1,421.09",+,5.32,0.38,,,20170417,2017
32108,34454,塑膠類指數,262.22,+,0.11,0.04,,,20170417,2017
32109,34455,紡織纖維類指數,477.96,-,3.80,-0.79,,,20170417,2017
32110,34456,電機機械類指數,162.52,-,1.03,-0.63,,,20170417,2017
32111,34457,電器電纜類指數,41.92,+,0.12,0.29,,,20170417,2017
32112,34458,化學生技醫療類指數,98.78,-,0.72,-0.72,,,20170417,2017
32113,34459,化學類指數,99.24,-,0.75,-0.75,,,20170417,2017
32114,34460,生技醫療類指數,69.40,-,0.47,-0.67,,,20170417,2017
32115,34461,玻璃陶瓷類指數,40.11,-,0.43,-1.06,,,20170417,2017
32116,34462,造紙類指數,197.13,-,3.27,-1.63,,,20170417,2017
32117,34463,鋼鐵類指數,100.88,-,0.50,-0.49,,,20170417,2017
32118,34464,橡膠類指數,318.74,-,1.47,-0.46,,,20170417,2017
32119,34465,汽車類指數,247.07,+,1.52,0.62,,,20170417,2017
32120,34466,電子類指數,398.20,-,0.62,-0.16,,,20170417,2017
32121,34467,半導體類指數,134.30,-,0.67,-0.50,,,20170417,2017
32122,34468,電腦及週邊設備類指數,99.72,-,0.39,-0.39,,,20170417,2017
32123,34469,光電類指數,42.98,-,0.08,-0.19,,,20170417,2017
32124,34470,通信網路類指數,123.17,+,0.59,0.48,,,20170417,2017
32125,34471,電子零組件類指數,85.79,+,0.08,0.09,,,20170417,2017
32126,34472,電子通路類指數,110.07,-,0.58,-0.52,,,20170417,2017
32127,34473,資訊服務類指數,86.69,-,0.19,-0.22,,,20170417,2017
32128,34474,其他電子類指數,99.81,+,0.47,0.47,,,20170417,2017
32129,34475,建材營造類指數,261.19,-,0.65,-0.25,,,20170417,2017
32130,34476,航運類指數,60.96,-,0.84,-1.36,,,20170417,2017
32131,34477,觀光類指數,109.95,-,0.16,-0.15,,,20170417,2017
32132,34478,金融保險類指數,"1,084.99",-,3.58,-0.33,,,20170417,2017
32133,34479,貿易百貨類指數,218.38,-,0.97,-0.44,,,20170417,2017
32134,34480,油電燃氣類指數,138.99,+,1.16,0.84,,,20170417,2017
32135,34481,其他類指數,240.55,+,0.17,0.07,,,20170417,2017
32136,34482,臺指日報酬兩倍指數,"13,754.04",-,46.88,-0.34,,,20170417,2017
32137,34483,臺指日報酬反向一倍指數,"8,191.26",+,13.89,0.17,,,20170417,2017
32138,34484,電子類兩倍槓桿指數,"10,827.24",-,33.77,-0.31,,,20170417,2017
32139,34485,電子類反向指數,"8,946.44",+,13.89,0.16,,,20170417,2017
32140,34486,價格指數(跨市場),,,,,,,20170417,2017
32141,34488,價格指數(臺灣指數公司),,,,,,,20170417,2017
32142,34490,漲升股利150指數,"5,595.09",-,6.04,-0.11,,,20170417,2017
32143,34491,漲升股利100指數,"5,561.32",+,0.63,0.01,,,20170417,2017
32144,34492,藍籌30指數,"5,152.73",-,6.76,-0.13,,,20170417,2017
32145,34493,工業菁英30指數,"5,284.38",-,16.55,-0.31,,,20170417,2017
32146,34494,電子菁英30指數,"5,303.43",+,1.77,0.03,,,20170417,2017
32147,34495,低波動精選30指數,"5,165.30",+,7.07,0.14,,,20170417,2017
32148,34496,低貝塔100指數,"5,234.33",+,10.92,0.21,,,20170417,2017
32149,34497,中小型精選50指數,"4,834.77",-,45.64,-0.94,,,20170417,2017
32150,34498,中小型A級動能50指數,"5,060.10",+,29.37,0.58,,,20170417,2017
32151,34499,藍籌30反向一倍指數,"9,677.40",+,12.66,0.13,,,20170417,2017
32152,34500,金融類日報酬兩倍指數,"14,728.07",-,97.51,-0.66,,,20170417,2017
32153,34501,金融類日報酬反向一倍指數,"7,957.60",+,26.08,0.33,,,20170417,2017
32154,34504,寶島股價報酬指數,"12,422.68",-,20.38,-0.16,,,20170417,2017
32155,34505,發行量加權股價報酬指數,"16,019.40",-,27.26,-0.17,,,20170417,2017
32156,34506,臺灣公司治理100報酬指數,"5,926.41",-,3.79,-0.06,,,20170417,2017
32157,34507,臺灣50報酬指數,"12,228.98",-,20.53,-0.17,,,20170417,2017
32158,34508,臺灣中型100報酬指數,"10,298.96",-,64.14,-0.62,,,20170417,2017
32159,34509,臺灣資訊科技報酬指數,"13,711.17",-,81.71,-0.59,,,20170417,2017
32160,34510,臺灣發達報酬指數,"12,653.09",+,13.30,0.11,,,20170417,2017
32161,34511,臺灣高股息報酬指數,"10,568.43",-,50.31,-0.47,,,20170417,2017
32162,34512,臺灣就業99報酬指數,"7,080.08",-,38.47,-0.54,,,20170417,2017
32163,34513,臺灣高薪100報酬指數,"5,929.21",-,11.63,-0.20,,,20170417,2017
32164,34514,臺灣低波動高股息報酬指數,"3,035.65",+,0.11,--,,,20170417,2017
32165,34515,未含金融電子股報酬指數,"19,160.73",-,25.51,-0.13,,,20170417,2017
32166,34516,小型股300報酬指數,"6,080.92",-,23.48,-0.38,,,20170417,2017
32167,34517,水泥類報酬指數,176.28,-,0.79,-0.45,,,20170417,2017
32168,34518,食品類報酬指數,"1,742.86",+,6.53,0.38,,,20170417,2017
32169,34519,塑膠類報酬指數,350.21,+,0.14,0.04,,,20170417,2017
32170,34520,紡織纖維類報酬指數,626.16,-,4.98,-0.79,,,20170417,2017
32171,34521,電機機械類報酬指數,209.06,-,1.32,-0.63,,,20170417,2017
32172,34522,電器電纜類報酬指數,49.07,+,0.14,0.29,,,20170417,2017
32173,34523,化學生技醫療類報酬指數,128.07,-,0.92,-0.71,,,20170417,2017
32174,34524,化學類報酬指數,132.96,-,1.01,-0.75,,,20170417,2017
32175,34525,生技醫療類報酬指數,84.74,-,0.58,-0.68,,,20170417,2017
32176,34526,玻璃陶瓷類報酬指數,43.33,-,0.47,-1.07,,,20170417,2017
32177,34527,造紙類報酬指數,244.96,-,4.06,-1.63,,,20170417,2017
32178,34528,鋼鐵類報酬指數,133.56,-,0.66,-0.49,,,20170417,2017
32179,34529,橡膠類報酬指數,414.46,-,1.92,-0.46,,,20170417,2017
32180,34530,汽車類報酬指數,314.18,+,1.93,0.62,,,20170417,2017
32181,34531,電子類報酬指數,603.47,-,0.94,-0.16,,,20170417,2017
32182,34532,半導體類報酬指數,194.59,-,0.97,-0.50,,,20170417,2017
32183,34533,電腦及週邊設備類報酬指數,159.15,-,0.62,-0.39,,,20170417,2017
32184,34534,光電類報酬指數,53.57,-,0.09,-0.17,,,20170417,2017
32185,34535,通信網路類報酬指數,205.66,+,0.98,0.48,,,20170417,2017
32186,34536,電子零組件類報酬指數,128.85,+,0.12,0.09,,,20170417,2017
32187,34537,電子通路類報酬指數,183.83,-,0.96,-0.52,,,20170417,2017
32188,34538,資訊服務類報酬指數,147.35,-,0.32,-0.22,,,20170417,2017
32189,34539,其他電子類報酬指數,125.94,+,0.59,0.47,,,20170417,2017
32190,34540,建材營造類報酬指數,381.35,-,0.95,-0.25,,,20170417,2017
32191,34541,航運類報酬指數,75.82,-,1.03,-1.34,,,20170417,2017
32192,34542,觀光類報酬指數,127.89,-,0.19,-0.15,,,20170417,2017
32193,34543,金融保險類報酬指數,"1,464.33",-,4.84,-0.33,,,20170417,2017
32194,34544,貿易百貨類報酬指數,273.68,-,1.21,-0.44,,,20170417,2017
32195,34545,油電燃氣類報酬指數,174.82,+,1.45,0.84,,,20170417,2017
32196,34546,其他類報酬指數,330.90,+,0.23,0.07,,,20170417,2017
32197,34551,漲升股利150報酬指數,"5,780.01",-,6.24,-0.11,,,20170417,2017
32198,34552,漲升股利100報酬指數,"5,736.24",+,0.64,0.01,,,20170417,2017
32199,34553,藍籌 30 報酬指數,"5,152.73",-,6.76,-0.13,,,20170417,2017
32200,34554,工業菁英 30 報酬指數,"5,284.38",-,16.55,-0.31,,,20170417,2017
32201,34555,電子菁英 30 報酬指數,"5,303.43",+,1.77,0.03,,,20170417,2017
32202,34556,低波動精選 30 報酬指數,"5,165.30",+,7.07,0.14,,,20170417,2017
32203,34557,低貝塔 100 報酬指數,"5,234.33",+,10.92,0.21,,,20170417,2017
32204,34558,中小型精選50報酬指數,"4,834.77",-,45.64,-0.94,,,20170417,2017
32205,34559,中小型A級動能50報酬指數,"5,060.10",+,29.37,0.58,,,20170417,2017
32206,34560,特股高息20報酬指數,--,,--,--,,,20170417,2017
32207,34561,台灣500報酬指數,--,,--,--,,,20170417,2017
32208,34562,寶島股價指數,"11,200.19",+,44.24,0.40,,,20170418,2017
32209,34563,發行量加權股價指數,"9,746.56",+,30.16,0.31,,,20170418,2017
32210,34564,臺灣公司治理100指數,"5,469.90",+,2.94,0.05,,,20170418,2017
32211,34565,臺灣50指數,"7,338.26",+,3.52,0.05,,,20170418,2017
32212,34566,臺灣中型100指數,"6,706.80",+,66.21,1.00,,,20170418,2017
32213,34567,臺灣資訊科技指數,"8,673.79",+,25.43,0.29,,,20170418,2017
32214,34568,臺灣發達指數,"8,436.17",+,15.53,0.18,,,20170418,2017
32215,34569,臺灣高股息指數,"5,679.41",+,38.33,0.68,,,20170418,2017
32216,34570,臺灣就業99指數,"5,776.54",+,13.40,0.23,,,20170418,2017
32217,34571,臺灣高薪100指數,"5,398.09",+,3.08,0.06,,,20170418,2017
32218,34572,臺灣低波動高股息指數,"1,413.02",+,5.09,0.36,,,20170418,2017
32219,34573,未含金融保險股指數,"8,282.06",+,31.17,0.38,,,20170418,2017
32220,34574,未含電子股指數,"13,472.67",+,51.32,0.38,,,20170418,2017
32221,34575,未含金融電子股指數,"11,663.50",+,68.36,0.59,,,20170418,2017
32222,34576,小型股300指數,"5,885.58",+,63.31,1.09,,,20170418,2017
32223,34577,水泥窯製類指數,465.07,+,1.65,0.36,,,20170418,2017
32224,34578,塑膠化工類指數,870.89,+,3.34,0.38,,,20170418,2017
32225,34579,機電類指數,"2,244.29",+,6.84,0.31,,,20170418,2017
32226,34580,水泥類指數,120.60,-,0.12,-0.10,,,20170418,2017
32227,34581,食品類指數,"1,419.17",-,1.92,-0.14,,,20170418,2017
32228,34582,塑膠類指數,263.26,+,1.04,0.40,,,20170418,2017
32229,34583,紡織纖維類指數,484.07,+,6.11,1.28,,,20170418,2017
32230,34584,電機機械類指數,165.61,+,3.09,1.90,,,20170418,2017
32231,34585,電器電纜類指數,42.08,+,0.16,0.38,,,20170418,2017
32232,34586,化學生技醫療類指數,99.43,+,0.65,0.66,,,20170418,2017
32233,34587,化學類指數,99.78,+,0.54,0.54,,,20170418,2017
32234,34588,生技醫療類指數,69.94,+,0.54,0.78,,,20170418,2017
32235,34589,玻璃陶瓷類指數,41.17,+,1.06,2.64,,,20170418,2017
32236,34590,造紙類指數,203.10,+,5.97,3.03,,,20170418,2017
32237,34591,鋼鐵類指數,100.82,-,0.06,-0.06,,,20170418,2017
32238,34592,橡膠類指數,318.52,-,0.22,-0.07,,,20170418,2017
32239,34593,汽車類指數,250.62,+,3.55,1.44,,,20170418,2017
32240,34594,電子類指數,399.20,+,1.00,0.25,,,20170418,2017
32241,34595,半導體類指數,134.79,+,0.49,0.36,,,20170418,2017
32242,34596,電腦及週邊設備類指數,99.82,+,0.10,0.10,,,20170418,2017
32243,34597,光電類指數,43.21,+,0.23,0.54,,,20170418,2017
32244,34598,通信網路類指數,123.10,-,0.07,-0.06,,,20170418,2017
32245,34599,電子零組件類指數,86.28,+,0.49,0.57,,,20170418,2017
32246,34600,電子通路類指數,110.75,+,0.68,0.62,,,20170418,2017
32247,34601,資訊服務類指數,87.29,+,0.60,0.69,,,20170418,2017
32248,34602,其他電子類指數,99.66,-,0.15,-0.15,,,20170418,2017
32249,34603,建材營造類指數,263.94,+,2.75,1.05,,,20170418,2017
32250,34604,航運類指數,61.92,+,0.96,1.57,,,20170418,2017
32251,34605,觀光類指數,110.96,+,1.01,0.92,,,20170418,2017
32252,34606,金融保險類指數,"1,083.43",-,1.56,-0.14,,,20170418,2017
32253,34607,貿易百貨類指數,219.10,+,0.72,0.33,,,20170418,2017
32254,34608,油電燃氣類指數,138.41,-,0.58,-0.42,,,20170418,2017
32255,34609,其他類指數,243.03,+,2.48,1.03,,,20170418,2017
32256,34610,臺指日報酬兩倍指數,"13,839.43",+,85.39,0.62,,,20170418,2017
32257,34611,臺指日報酬反向一倍指數,"8,165.83",-,25.43,-0.31,,,20170418,2017
32258,34612,電子類兩倍槓桿指數,"10,881.62",+,54.38,0.50,,,20170418,2017
32259,34613,電子類反向指數,"8,923.97",-,22.47,-0.25,,,20170418,2017
32260,34614,價格指數(跨市場),,,,,,,20170418,2017
32261,34616,價格指數(臺灣指數公司),,,,,,,20170418,2017
32262,34618,漲升股利150指數,"5,607.10",+,12.01,0.21,,,20170418,2017
32263,34619,漲升股利100指數,"5,571.02",+,9.70,0.17,,,20170418,2017
32264,34620,藍籌30指數,"5,150.72",-,2.01,-0.04,,,20170418,2017
32265,34621,工業菁英30指數,"5,306.83",+,22.45,0.42,,,20170418,2017
32266,34622,電子菁英30指數,"5,305.61",+,2.18,0.04,,,20170418,2017
32267,34623,低波動精選30指數,"5,159.46",-,5.84,-0.11,,,20170418,2017
32268,34624,低貝塔100指數,"5,240.00",+,5.67,0.11,,,20170418,2017
32269,34625,中小型精選50指數,"4,864.32",+,29.55,0.61,,,20170418,2017
32270,34626,中小型A級動能50指數,"5,114.77",+,54.67,1.08,,,20170418,2017
32271,34627,藍籌30反向一倍指數,"9,681.17",+,3.77,0.04,,,20170418,2017
32272,34628,金融類日報酬兩倍指數,"14,685.72",-,42.35,-0.29,,,20170418,2017
32273,34629,金融類日報酬反向一倍指數,"7,969.04",+,11.44,0.14,,,20170418,2017
32274,34632,寶島股價報酬指數,"12,471.94",+,49.26,0.40,,,20170418,2017
32275,34633,發行量加權股價報酬指數,"16,069.13",+,49.73,0.31,,,20170418,2017
32276,34634,臺灣公司治理100報酬指數,"5,929.58",+,3.17,0.05,,,20170418,2017
32277,34635,臺灣50報酬指數,"12,234.86",+,5.88,0.05,,,20170418,2017
32278,34636,臺灣中型100報酬指數,"10,401.64",+,102.68,1.00,,,20170418,2017
32279,34637,臺灣資訊科技報酬指數,"13,751.49",+,40.32,0.29,,,20170418,2017
32280,34638,臺灣發達報酬指數,"12,676.42",+,23.33,0.18,,,20170418,2017
32281,34639,臺灣高股息報酬指數,"10,640.23",+,71.80,0.68,,,20170418,2017
32282,34640,臺灣就業99報酬指數,"7,096.54",+,16.46,0.23,,,20170418,2017
32283,34641,臺灣高薪100報酬指數,"5,932.58",+,3.37,0.06,,,20170418,2017
32284,34642,臺灣低波動高股息報酬指數,"3,046.62",+,10.97,0.36,,,20170418,2017
32285,34643,未含金融電子股報酬指數,"19,273.69",+,112.96,0.59,,,20170418,2017
32286,34644,小型股300報酬指數,"6,147.05",+,66.13,1.09,,,20170418,2017
32287,34645,水泥類報酬指數,176.10,-,0.18,-0.10,,,20170418,2017
32288,34646,食品類報酬指數,"1,740.50",-,2.36,-0.14,,,20170418,2017
32289,34647,塑膠類報酬指數,351.61,+,1.40,0.40,,,20170418,2017
32290,34648,紡織纖維類報酬指數,634.17,+,8.01,1.28,,,20170418,2017
32291,34649,電機機械類報酬指數,213.02,+,3.96,1.89,,,20170418,2017
32292,34650,電器電纜類報酬指數,49.25,+,0.18,0.37,,,20170418,2017
32293,34651,化學生技醫療類報酬指數,128.90,+,0.83,0.65,,,20170418,2017
32294,34652,化學類報酬指數,133.69,+,0.73,0.55,,,20170418,2017
32295,34653,生技醫療類報酬指數,85.40,+,0.66,0.78,,,20170418,2017
32296,34654,玻璃陶瓷類報酬指數,44.48,+,1.15,2.65,,,20170418,2017
32297,34655,造紙類報酬指數,252.38,+,7.42,3.03,,,20170418,2017
32298,34656,鋼鐵類報酬指數,133.48,-,0.08,-0.06,,,20170418,2017
32299,34657,橡膠類報酬指數,414.17,-,0.29,-0.07,,,20170418,2017
32300,34658,汽車類報酬指數,318.70,+,4.52,1.44,,,20170418,2017
32301,34659,電子類報酬指數,604.98,+,1.51,0.25,,,20170418,2017
32302,34660,半導體類報酬指數,195.30,+,0.71,0.36,,,20170418,2017
32303,34661,電腦及週邊設備類報酬指數,159.31,+,0.16,0.10,,,20170418,2017
32304,34662,光電類報酬指數,53.85,+,0.28,0.52,,,20170418,2017
32305,34663,通信網路類報酬指數,205.54,-,0.12,-0.06,,,20170418,2017
32306,34664,電子零組件類報酬指數,129.59,+,0.74,0.57,,,20170418,2017
32307,34665,電子通路類報酬指數,184.96,+,1.13,0.61,,,20170418,2017
32308,34666,資訊服務類報酬指數,148.36,+,1.01,0.69,,,20170418,2017
32309,34667,其他電子類報酬指數,125.76,-,0.18,-0.14,,,20170418,2017
32310,34668,建材營造類報酬指數,385.37,+,4.02,1.05,,,20170418,2017
32311,34669,航運類報酬指數,77.01,+,1.19,1.57,,,20170418,2017
32312,34670,觀光類報酬指數,129.07,+,1.18,0.92,,,20170418,2017
32313,34671,金融保險類報酬指數,"1,462.23",-,2.10,-0.14,,,20170418,2017
32314,34672,貿易百貨類報酬指數,274.58,+,0.90,0.33,,,20170418,2017
32315,34673,油電燃氣類報酬指數,174.09,-,0.73,-0.42,,,20170418,2017
32316,34674,其他類報酬指數,334.32,+,3.42,1.03,,,20170418,2017
32317,34679,漲升股利150報酬指數,"5,792.41",+,12.40,0.21,,,20170418,2017
32318,34680,漲升股利100報酬指數,"5,746.25",+,10.01,0.17,,,20170418,2017
32319,34681,藍籌 30 報酬指數,"5,150.72",-,2.01,-0.04,,,20170418,2017
32320,34682,工業菁英 30 報酬指數,"5,306.83",+,22.45,0.42,,,20170418,2017
32321,34683,電子菁英 30 報酬指數,"5,305.61",+,2.18,0.04,,,20170418,2017
32322,34684,低波動精選 30 報酬指數,"5,159.46",-,5.84,-0.11,,,20170418,2017
32323,34685,低貝塔 100 報酬指數,"5,240.00",+,5.67,0.11,,,20170418,2017
32324,34686,中小型精選50報酬指數,"4,864.32",+,29.55,0.61,,,20170418,2017
32325,34687,中小型A級動能50報酬指數,"5,114.77",+,54.67,1.08,,,20170418,2017
32326,34688,特股高息20報酬指數,--,,--,--,,,20170418,2017
32327,34689,台灣500報酬指數,--,,--,--,,,20170418,2017
32328,34690,寶島股價指數,"11,087.19",-,113.00,-1.01,,,20170419,2017
32329,34691,發行量加權股價指數,"9,639.94",-,106.62,-1.09,,,20170419,2017
32330,34692,臺灣公司治理100指數,"5,405.99",-,63.91,-1.17,,,20170419,2017
32331,34693,臺灣50指數,"7,258.31",-,79.95,-1.09,,,20170419,2017
32332,34694,臺灣中型100指數,"6,639.56",-,67.24,-1.00,,,20170419,2017
32333,34695,臺灣資訊科技指數,"8,602.36",-,71.43,-0.82,,,20170419,2017
32334,34696,臺灣發達指數,"8,328.11",-,108.06,-1.28,,,20170419,2017
32335,34697,臺灣高股息指數,"5,625.31",-,54.10,-0.95,,,20170419,2017
32336,34698,臺灣就業99指數,"5,716.63",-,59.91,-1.04,,,20170419,2017
32337,34699,臺灣高薪100指數,"5,337.86",-,60.23,-1.12,,,20170419,2017
32338,34700,臺灣低波動高股息指數,"1,398.13",-,14.89,-1.05,,,20170419,2017
32339,34701,未含金融保險股指數,"8,191.76",-,90.30,-1.09,,,20170419,2017
32340,34702,未含電子股指數,"13,306.28",-,166.39,-1.24,,,20170419,2017
32341,34703,未含金融電子股指數,"11,514.17",-,149.33,-1.28,,,20170419,2017
32342,34704,小型股300指數,"5,828.69",-,56.89,-0.97,,,20170419,2017
32343,34705,水泥窯製類指數,461.44,-,3.63,-0.78,,,20170419,2017
32344,34706,塑膠化工類指數,858.76,-,12.13,-1.39,,,20170419,2017
32345,34707,機電類指數,"2,223.10",-,21.19,-0.94,,,20170419,2017
32346,34708,水泥類指數,119.68,-,0.92,-0.76,,,20170419,2017
32347,34709,食品類指數,"1,402.31",-,16.86,-1.19,,,20170419,2017
32348,34710,塑膠類指數,259.06,-,4.20,-1.60,,,20170419,2017
32349,34711,紡織纖維類指數,479.81,-,4.26,-0.88,,,20170419,2017
32350,34712,電機機械類指數,165.62,+,0.01,0.01,,,20170419,2017
32351,34713,電器電纜類指數,41.50,-,0.58,-1.38,,,20170419,2017
32352,34714,化學生技醫療類指數,98.82,-,0.61,-0.61,,,20170419,2017
32353,34715,化學類指數,98.95,-,0.83,-0.83,,,20170419,2017
32354,34716,生技醫療類指數,69.71,-,0.23,-0.33,,,20170419,2017
32355,34717,玻璃陶瓷類指數,40.81,-,0.36,-0.87,,,20170419,2017
32356,34718,造紙類指數,200.70,-,2.40,-1.18,,,20170419,2017
32357,34719,鋼鐵類指數,97.74,-,3.08,-3.05,,,20170419,2017
32358,34720,橡膠類指數,314.05,-,4.47,-1.40,,,20170419,2017
32359,34721,汽車類指數,245.90,-,4.72,-1.88,,,20170419,2017
32360,34722,電子類指數,395.31,-,3.89,-0.97,,,20170419,2017
32361,34723,半導體類指數,133.70,-,1.09,-0.81,,,20170419,2017
32362,34724,電腦及週邊設備類指數,98.85,-,0.97,-0.97,,,20170419,2017
32363,34725,光電類指數,42.60,-,0.61,-1.41,,,20170419,2017
32364,34726,通信網路類指數,121.37,-,1.73,-1.41,,,20170419,2017
32365,34727,電子零組件類指數,85.93,-,0.35,-0.41,,,20170419,2017
32366,34728,電子通路類指數,109.86,-,0.89,-0.80,,,20170419,2017
32367,34729,資訊服務類指數,86.56,-,0.73,-0.84,,,20170419,2017
32368,34730,其他電子類指數,98.44,-,1.22,-1.22,,,20170419,2017
32369,34731,建材營造類指數,260.96,-,2.98,-1.13,,,20170419,2017
32370,34732,航運類指數,60.97,-,0.95,-1.53,,,20170419,2017
32371,34733,觀光類指數,110.89,-,0.07,-0.06,,,20170419,2017
32372,34734,金融保險類指數,"1,071.31",-,12.12,-1.12,,,20170419,2017
32373,34735,貿易百貨類指數,218.31,-,0.79,-0.36,,,20170419,2017
32374,34736,油電燃氣類指數,135.98,-,2.43,-1.76,,,20170419,2017
32375,34737,其他類指數,241.10,-,1.93,-0.79,,,20170419,2017
32376,34738,臺指日報酬兩倍指數,"13,536.64",-,302.79,-2.19,,,20170419,2017
32377,34739,臺指日報酬反向一倍指數,"8,255.16",+,89.33,1.09,,,20170419,2017
32378,34740,電子類兩倍槓桿指數,"10,669.55",-,212.07,-1.95,,,20170419,2017
32379,34741,電子類反向指數,"9,010.93",+,86.96,0.97,,,20170419,2017
32380,34742,價格指數(跨市場),,,,,,,20170419,2017
32381,34744,價格指數(臺灣指數公司),,,,,,,20170419,2017
32382,34746,漲升股利150指數,"5,539.00",-,68.10,-1.21,,,20170419,2017
32383,34747,漲升股利100指數,"5,507.42",-,63.60,-1.14,,,20170419,2017
32384,34748,藍籌30指數,"5,096.50",-,54.22,-1.05,,,20170419,2017
32385,34749,工業菁英30指數,"5,241.03",-,65.80,-1.24,,,20170419,2017
32386,34750,電子菁英30指數,"5,252.27",-,53.34,-1.01,,,20170419,2017
32387,34751,低波動精選30指數,"5,092.61",-,66.85,-1.30,,,20170419,2017
32388,34752,低貝塔100指數,"5,176.58",-,63.42,-1.21,,,20170419,2017
32389,34753,中小型精選50指數,"4,830.61",-,33.71,-0.69,,,20170419,2017
32390,34754,中小型A級動能50指數,"5,071.62",-,43.15,-0.84,,,20170419,2017
32391,34755,藍籌30反向一倍指數,"9,783.08",+,101.91,1.05,,,20170419,2017
32392,34756,金融類日報酬兩倍指數,"14,357.15",-,328.57,-2.24,,,20170419,2017
32393,34757,金融類日報酬反向一倍指數,"8,058.19",+,89.15,1.12,,,20170419,2017
32394,34760,寶島股價報酬指數,"12,346.11",-,125.83,-1.01,,,20170419,2017
32395,34761,發行量加權股價報酬指數,"15,893.35",-,175.78,-1.09,,,20170419,2017
32396,34762,臺灣公司治理100報酬指數,"5,860.31",-,69.27,-1.17,,,20170419,2017
32397,34763,臺灣50報酬指數,"12,101.55",-,133.31,-1.09,,,20170419,2017
32398,34764,臺灣中型100報酬指數,"10,297.36",-,104.28,-1.00,,,20170419,2017
32399,34765,臺灣資訊科技報酬指數,"13,638.24",-,113.25,-0.82,,,20170419,2017
32400,34766,臺灣發達報酬指數,"12,514.04",-,162.38,-1.28,,,20170419,2017
32401,34767,臺灣高股息報酬指數,"10,538.88",-,101.35,-0.95,,,20170419,2017
32402,34768,臺灣就業99報酬指數,"7,022.94",-,73.60,-1.04,,,20170419,2017
32403,34769,臺灣高薪100報酬指數,"5,866.40",-,66.18,-1.12,,,20170419,2017
32404,34770,臺灣低波動高股息報酬指數,"3,014.50",-,32.12,-1.05,,,20170419,2017
32405,34771,未含金融電子股報酬指數,"19,026.91",-,246.78,-1.28,,,20170419,2017
32406,34772,小型股300報酬指數,"6,087.63",-,59.42,-0.97,,,20170419,2017
32407,34773,水泥類報酬指數,174.76,-,1.34,-0.76,,,20170419,2017
32408,34774,食品類報酬指數,"1,719.83",-,20.67,-1.19,,,20170419,2017
